id_review,caption,timestamp,rating,username,n_review_user,n_photo_user,url_user
ChZDSUhNMG9nS0VJQ0FnSUNNNjdIMUR3EAEaFnhhOHA2SFV3dDJBRk9LdVZZYXYyUFE,,Hace 3 meses,2020-03-23 11:50:22.094918,5.0,ANTONIO Mifsut Soltero,0,0,https://www.google.com/maps/contrib/111549373308436206902?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUNNcThQWTdBRRABGhZ5QkNUSDJlZUhDVTcweHBGanEyeFRR,"Bien de Interés Cultural, magnífica sillería de coro obra de Jeronimo de Valencia, magnífico claustro, lámpara central procedente del Congreso de los Diputados y un buen museo Sacro.",Hace 3 meses,2020-03-23 11:50:22.095915,5.0,Manuel Antonio Tejedor Miguez,0,0,https://www.google.com/maps/contrib/106596741749800662627?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUNNcTVLWFFBEAEaFklDOHo0N3k1ZUgtWmkwdjU3WTRkUVE,,Hace 3 meses,2020-03-23 11:50:22.096912,5.0,Abel Piriz Brito,8,0,https://www.google.com/maps/contrib/101760603531522766577?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUNNaV9PWVR3EAEaFkV4VVJOTDkwRlRZeVJTU0pyMUpWZGc,,Hace 3 meses,2020-03-23 11:50:22.097910,5.0,Jose Acosta Pacheco,1,0,https://www.google.com/maps/contrib/117262995341855691925?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUNNczl2aWVBEAEaFktjdGFQUmZ2aC1Id1VEZERfN1ZuaVE,,Hace 3 meses,2020-03-23 11:50:22.097910,5.0,Nadia Mendez,2,0,https://www.google.com/maps/contrib/102848961746607967470?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUNNczVQQ2R3EAEaFnZ0QWpKaC1MY0J0dV9UMlNJazY2b2c,,Hace 3 meses,2020-03-23 11:50:22.098907,1.0,Cristian Jimenez,0,0,https://www.google.com/maps/contrib/116276254380478471154?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUNNczZDdWVnEAEaFk5MUm1OdTN2aDFPWUJSTXlFSlBCTUE,,Hace 3 meses,2020-03-23 11:50:22.099905,5.0,manue snt,0,0,https://www.google.com/maps/contrib/114021978151835440559?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUNNMDZ2SXRRRRABGhZha2V5ZVZZTjIycDAwRzBhRm5qd1Zn,,Hace 3 meses,2020-03-23 11:50:29.104850,5.0,Un usuario de Google,0,0,https://www.google.com/maps/contrib/106561791476754242868?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUNNMDdyUml3RRABGhZ0aEJGVVhwVHZEZzB5OHpsd1F4R1Zn,,Hace 3 meses,2020-03-23 11:50:29.105848,5.0,pedro bravo,0,0,https://www.google.com/maps/contrib/102448823558709289386?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUNNZy1fTWZBEAEaFjdZcW1sem9XTXdZY0ZaaGRLaER1c0E,,Hace 3 meses,2020-03-23 11:50:29.106845,4.0,FRANCISCO MANUEL PULIDO GÓMEZ,0,0,https://www.google.com/maps/contrib/111950416702163710481?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUNNX1pma2F3EAEaFkVaMWJjU1N6Z0g1akR1OUFVdU9RY0E,Preciosa,Hace 3 meses,2020-03-23 11:50:29.107842,5.0,marife velazquez piñero,0,0,https://www.google.com/maps/contrib/104430444795043991147?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUNNM2R1eVRBEAEaFkVqb2JZcUtsQkhIb1F6SktjXzIwM0E,,Hace 3 meses,2020-03-23 11:50:29.108839,4.0,MARIA REYES BAEZ SANCHEZ,0,0,https://www.google.com/maps/contrib/110172603421353704771?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUNNM2JhRE53EAEaFmk4MTNwdFdHS01iS2xxNzczdzBXWGc,,Hace 3 meses,2020-03-23 11:50:29.108839,4.0,Jesús Angel Casado Alonso,13,0,https://www.google.com/maps/contrib/100124398039775324403?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUNNM1pLN3BnRRABGhZjRGNEYm5zaTJMN0hacXRWVUFZM0Vn,,Hace 3 meses,2020-03-23 11:50:29.109837,5.0,Francisco Sanchez Calle,2,0,https://www.google.com/maps/contrib/106214904050587192798?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUNNbmFiai13RRABGhZCOVRYNXVlOWZoak4yTWFtU3ZWWU1B,,Hace 3 meses,2020-03-23 11:50:29.110834,5.0,Isabel Reinoso viejo,1,0,https://www.google.com/maps/contrib/116603330039634734471?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUNNclpLR0FREAEaFkxqd3hQNGg3NlhwNXJxaFhPSVFDaWc,,Hace 3 meses,2020-03-23 11:50:29.111831,5.0,Emilio Sánchez Majan,42,0,https://www.google.com/maps/contrib/104775491530066525776?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUNNcmV6dFlBEAEaFmdzOEZNaGJpY05pY0lvc1F1OUZ2TGc,,Hace 3 meses,2020-03-23 11:50:29.112829,5.0,Luis Maria Rio Crespo,0,0,https://www.google.com/maps/contrib/102488347729405072306?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUNNOWZiLWpnRRABGhZFaWRPMC1BMW5TTzBjNVRfVG9BcF9B,,Hace 3 meses,2020-03-23 11:50:36.187171,4.0,Antonio A,12,0,https://www.google.com/maps/contrib/111638977625368861868?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUNNOWN5Q1VREAEaFmdnWnFfelIzcDRsSy1TdGNUdDdlamc,(Traducido por Google) Mu bonita  (Original) Mu bonica,Hace 3 meses,2020-03-23 11:50:36.188168,5.0,Mario Santos García,0,0,https://www.google.com/maps/contrib/105664498083934523704?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUNNdGVfZDRRRRABGhYwT3J4WlBZcWJHMzh0NTJlVkhtVFVn,,Hace 3 meses,2020-03-23 11:50:36.188168,5.0,jocaca79,0,0,https://www.google.com/maps/contrib/102177089306460388843?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUNNdFp1UlpREAEaFmFnOWJJYlJ2Ti1nVkdBQUtnVl9CblE,,Hace 3 meses,2020-03-23 11:50:36.189165,5.0,Clementina Pereira serrano,3,0,https://www.google.com/maps/contrib/104046424858787613279?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUNNMmJmLXZRRRABGhZrZjcta1lKRU9sU0ozSmMwNTlJNzhn,,Hace 3 meses,2020-03-23 11:50:36.190162,3.0,Julie Longart,2,0,https://www.google.com/maps/contrib/109455859235414291565?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUNNMmVxelB3EAEaFnpkek5ZVUlfVjRkYlpXTFlYWFlJTEE,,Hace 3 meses,2020-03-23 11:50:36.191160,5.0,eduardo garvia,9,0,https://www.google.com/maps/contrib/106974656109915922076?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUNNbWNTODF3RRABGhZoSEdVLWgtRUwxek5WMkxZVVdnaEV3,Una de las joyas que  tiene Badajoz y de la que tenemos que estar muy orgullosos.,Hace 3 meses,2020-03-23 11:50:36.192157,5.0,Jose Maria Barragan,29,0,https://www.google.com/maps/contrib/114589126776742694590?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUNNNmRUcFZREAEaFklIY3gzSG5VUVlScTlxRi11VXMxclE,,Hace 3 meses,2020-03-23 11:50:36.193154,5.0,Maria Jose Torres Mata,0,0,https://www.google.com/maps/contrib/103086335334677201006?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUNNeVl5RjZBRRABGhZjMDJvZGM3UFZIbTgwZlpoeXBEYzFR,,Hace 3 meses,2020-03-23 11:50:36.194152,4.0,j n,4,0,https://www.google.com/maps/contrib/101807775020256309790?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUNNc2U3cXFRRRABGhZJSk45Vk9wQkRvV3B4NWtlOTM0cmdR,Magnífico!,Hace 3 meses,2020-03-23 11:50:36.194152,5.0,mykhaylo dovbenko,0,0,https://www.google.com/maps/contrib/106971662172750310925?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUNNMGFuQlZ3EAEaFnNUYW81X2k5NURHY2pfb3BUTXhIZ2c,,Hace 3 meses,2020-03-23 11:50:43.403379,5.0,David Calles Diaz,0,0,https://www.google.com/maps/contrib/106566206242233987673?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUNNa2F2d3ZRRRABGhZuVzFxdUYxNTluOUlDRnRUTXpXeU5n,,Hace 3 meses,2020-03-23 11:50:43.404377,4.0,Jose Manuel Calzas Duran,1,0,https://www.google.com/maps/contrib/109786371512318226778?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUNNa1ppdzRRRRABGhZKVkZuX3M0Ulo3bG54MEdfVG5iWDNB,,Hace 4 meses,2020-03-23 11:50:43.405374,2.0,David Nogal Dominguez,7,0,https://www.google.com/maps/contrib/114782748176809205022?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUNNd1p6S0dBEAEaFnJJMktkWGFwaHFxWURPNnF2bms0MXc,Visita obligada en Badajoz,Hace 4 meses,2020-03-23 11:50:43.406371,4.0,Francisco Ramon Hernandez Espino,10,0,https://www.google.com/maps/contrib/105031063222807226284?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUNNZ1otNG5RRRABGhZQVTZBczl3ZUdUaFVELS1wSGZFVmJ3,Unica,Hace 4 meses,2020-03-23 11:50:43.406371,5.0,Wulkar Wulkar,15,0,https://www.google.com/maps/contrib/104146015315881195079?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUNNdnRHVTBRRRABGhZxRUZiTW50bnc3dEc5UlhtRUZzbkl3,,Hace 4 meses,2020-03-23 11:50:43.407369,2.0,Inocencio Neira Gajino,3,0,https://www.google.com/maps/contrib/116887842808929848374?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUNNN3BfbktBEAEaFm5oZ3Itb1N2NjZ3YjRsdFgxcmo4c1E,Otra joya de las muchas que hay en Extremadura (España),Hace 4 meses,2020-03-23 11:50:43.408366,4.0,pilar muñoz,51,0,https://www.google.com/maps/contrib/103518224925311236699?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUNNa09fWGZ3EAEaFnlWdkVtTUxTb3hheFcya2o0WlVnZWc,,Hace 4 meses,2020-03-23 11:50:43.409363,4.0,Antonio Rodriguez,6,0,https://www.google.com/maps/contrib/104435502651218518503?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUQwX2Vmekl3EAEaFlVya01tRTF6RlFRZGxPOTE2WWhWWXc,Lo más bonito que he visto,Hace 4 meses,2020-03-23 11:50:43.410361,1.0,Dolores Carrillo,8,0,https://www.google.com/maps/contrib/102170449738369024085?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUQwX2UzZmt3RRABGhZpSXVENGxIWTY1V08wMDc5eVFBNERB,,Hace 4 meses,2020-03-23 11:50:43.411358,4.0,Santiago S.G.,4,0,https://www.google.com/maps/contrib/114217716588194096711?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUQwbmNiZzVBRRABGhZiQVlwSUhHb1JoczJfRG9mWXFDYTJR,,Hace 4 meses,2020-03-23 11:50:50.605328,5.0,jorge d'anastasi,4,0,https://www.google.com/maps/contrib/101848256976616791827?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUQwemVtbE5BEAEaFjhaZVhlaFhETXkzMWpvSDFfVnVjaVE,,Hace 4 meses,2020-03-23 11:50:50.606325,5.0,Carolina Martinez,1,0,https://www.google.com/maps/contrib/118079067754302091961?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUQwelphS1N3EAEaFjZ2UU81aWU4cUl6OG5tc00zOG9SY2c,"Espectacular en estas fechas, árboles frutales y gente cálida ! Recomendafisimo",Hace 4 meses,2020-03-23 11:50:50.607322,5.0,Antonio Hajjat,0,0,https://www.google.com/maps/contrib/115519432963413224098?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUQwMWJ2cXlnRRABGhZGc2NSdk5BdWF0ZV90ZHRvNHByYjFB,"Antigua, merece la pena visitarla",Hace 4 meses,2020-03-23 11:50:50.608322,4.0,Marcos Tanco Gonzalez,5,0,https://www.google.com/maps/contrib/113321866984286614151?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUQwbGIzOXdBRRABGhZ5ZXBZYXI4MTlZbFRTekxKRXJTUEpB,,Hace 4 meses,2020-03-23 11:50:50.609318,5.0,rafael cantero,0,0,https://www.google.com/maps/contrib/115778368429491950762?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUQwLVlDbklBEAEaFkd6WW11bXVPeTltT0dldlFxRnk0b1E,,Hace 4 meses,2020-03-23 11:50:50.610315,5.0,suso,7,0,https://www.google.com/maps/contrib/103907739596850619611?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUQwdWZiZDh3RRABGhY2SzdiOGVtUnI2WEdzalY3N096NVdB,,Hace 4 meses,2020-03-23 11:50:50.611311,4.0,Angel Minguez Lassa,0,0,https://www.google.com/maps/contrib/101463316422086714172?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUQwMlllWGFREAEaFk9CdjA3djNuT25IbDJwbURSYkFjWEE,Lugar encantador una estructura digna de ver totalmente recomendada,Hace 4 meses,2020-03-23 11:50:50.611311,5.0,Abraham ruiz puerto,10,0,https://www.google.com/maps/contrib/114152733400677042040?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUQwMmNueFpREAEaFm9sb25ZQTR6ZkRBNmRPb1ZzV29yVmc,,Hace 4 meses,2020-03-23 11:50:50.612309,5.0,María Teresa Perales,0,0,https://www.google.com/maps/contrib/106204474444993743374?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUQweWNXeDN3RRABGhZsR1BSTldZLU8ycUplOFlMT1NfZ2l3,,Hace 4 meses,2020-03-23 11:50:50.613306,5.0,Antonio L. Cintas - Badajoz Fotográfico -,0,0,https://www.google.com/maps/contrib/100156814550782490595?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUMwcTlEc1ZnEAEaFmFwcXRZQXB5STlDS3g5Znd5U1dVS2c,Muy bonita,Hace 4 meses,2020-03-23 11:50:57.830637,4.0,angel luis Requena,0,0,https://www.google.com/maps/contrib/101532665795189110104?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUQwc2NENU93EAEaFkNfLWN5VThwTXpxbHF0RDI3RHFjQ0E,"Muy buenos recuerdos de esta catedral y de su entorno, un de las cosas que me gustó fue la lámpara que está situada en el centro de esta catedral que en principio pertenecio a al salón de sesiones del  palacio de las Cortes en Madrid.",Hace 4 meses,2020-03-23 11:50:57.831634,5.0,Juan Antonio Fernandez,247,0,https://www.google.com/maps/contrib/111051893256969671437?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUNRX1lPVTNBRRABGhZVcE44NjF5VHpkT3gzTk1DLUxqMjZB,Sitio de culto rezar.una Iglesia muy linda,Hace 4 meses,2020-03-23 11:50:57.832632,5.0,A.G. V.,0,0,https://www.google.com/maps/contrib/105427350089924186407?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUQwNFozX1pnEAEaFjVKcmtVSTAwSGt3dWtHMU4zcC1VWlE,,Hace 4 meses,2020-03-23 11:50:57.833628,4.0,"Alves & Loureiro, lda",0,0,https://www.google.com/maps/contrib/108197322888728495900?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUQwd1ppaDh3RRABGhZTU0dQMUl1R1l1aExLQ1VkblNkcjNR,Hay que visitarla para luego opinar.,Hace 4 meses,2020-03-23 11:50:57.834625,5.0,Mercedes Hurtado Carvajal,3,0,https://www.google.com/maps/contrib/111963449750111968371?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUQwZ1lyVWV3EAEaFkxwVGlXSXRENkhyQ3N5aE9PTTdxOFE,,Hace 4 meses,2020-03-23 11:50:57.835623,5.0,Carlos Casablanca,6,0,https://www.google.com/maps/contrib/100647491466090518018?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUQwX3JxYmNnEAEaFmhjZlFSSXRRcGtEWU5jYUdJWmJCWVE,,Hace 4 meses,2020-03-23 11:50:57.836623,5.0,Fina Durán Coiras,0,0,https://www.google.com/maps/contrib/110178850716565455144?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUQwdm96MEVnEAEaFk1ZMzFseFhiVjc4akhpQVdBSmlPOEE,,Hace 4 meses,2020-03-23 11:50:57.836623,4.0,Thibaut Carbon,0,0,https://www.google.com/maps/contrib/110602402945681241675?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUQwM3V2TlZnEAEaFm9WX1VSYWNIM1pTNks3c3BzX3ZscEE,Lugar muy bonito,Hace 4 meses,2020-03-23 11:50:57.837617,5.0,douglas gomez fernandez,6,0,https://www.google.com/maps/contrib/108594410820211169556?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUQwN29Mb3BnRRABGhY5bmJ1QUpBM2gwQWZ6YmJjTFpBVDhB,,Hace 4 meses,2020-03-23 11:50:57.838614,5.0,Ana Isabel Silva Reyes,2,0,https://www.google.com/maps/contrib/117528064904529324198?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUQwcnNTR3lBRRABGhZLOTJmUUh0dWoxVVN5M1VHM0FTejR3,,Hace 4 meses,2020-03-23 11:51:05.069070,5.0,Marivi Barcelo Santiago,9,0,https://www.google.com/maps/contrib/105903117733427145863?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUQwenMzY0VnEAEaFkdEZ2ZTWmtUSnRTallxRENNbERlZ3c,,Hace 4 meses,2020-03-23 11:51:05.070068,2.0,elena picorel,23,0,https://www.google.com/maps/contrib/102141854464437872193?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUQwOXJLU0h3EAEaFmNIVDRXSEdOamZseGRVWEVhckVtQmc,,Hace 4 meses,2020-03-23 11:51:05.071065,5.0,Manuel Santisteban,0,0,https://www.google.com/maps/contrib/111011724697717276959?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUQwMXIzX01nEAEaFm5KcXpsY1pXZy1nQ08tcmtDcHk1blE,,Hace 4 meses,2020-03-23 11:51:05.072064,5.0,TheMojedan,3,0,https://www.google.com/maps/contrib/103806776366393559755?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUQwd1ozZ21nRRABGhZwMWRRQW5pQVk2dWdsZ3NFN3YxMkZn,,Hace 4 meses,2020-03-23 11:51:05.073060,4.0,Rebeca Mingorance,0,0,https://www.google.com/maps/contrib/103589661750009678211?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUQwbHRTd2N3EAEaFk13ekYzU2V5LS1qS0tFcERCdy1mSEE,,Hace 4 meses,2020-03-23 11:51:05.074058,5.0,Fernando Monteiro,0,0,https://www.google.com/maps/contrib/109629690415659475671?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUQwNXNUVklREAEaFkRvT25ieDgybU9MMDVObXl2MU1fTWc,Muy antiguo,Hace 4 meses,2020-03-23 11:51:05.074058,4.0,Antonia Boa Pluma,15,0,https://www.google.com/maps/contrib/111442982769358643687?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUQwcHNiQmtnRRABGhZJdDduMXprR3lTQUtzNXc3RmxseC13,Monumentos de Badajoz recomendados de ver,Hace 4 meses,2020-03-23 11:51:05.075055,5.0,L CS,0,0,https://www.google.com/maps/contrib/101262846381581995060?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUQwLXJUd0J3EAEaFi1TYldwLXA2NnN6MHAtS2M5blgtN3c,,Hace 4 meses,2020-03-23 11:51:05.076052,5.0,Siul 19,23,0,https://www.google.com/maps/contrib/100912073544956463335?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUQwMnFYM3FnRRABGhZMV2RRS1Y5aWVVQVBxYlM1alE0NTFR,,Hace 4 meses,2020-03-23 11:51:05.077050,5.0,Rosa Borrego,0,0,https://www.google.com/maps/contrib/105438759603817683505?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUQwMnFIMC1BRRABGhZ0eE9JVGJTZlVoM0MyWlhlNnFvRmhn,,Hace 4 meses,2020-03-23 11:51:12.292927,3.0,Ángel Terraza Hidalgo,2,0,https://www.google.com/maps/contrib/117962054888380269088?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUQwMnJhYmFREAEaFklVb0VnYXhVdVkyVW5MYUViT2FkQ2c,,Hace 4 meses,2020-03-23 11:51:12.293923,4.0,x aki ando,0,0,https://www.google.com/maps/contrib/108797809951842958186?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUQwbXVUY3NRRRABGhZpLXRFQ1RZMmJobG83b0lFVDFIUHdn,Lugar con encanto y olor a piedra,Hace 4 meses,2020-03-23 11:51:12.294920,4.0,Concha Fosa Aguilar,0,0,https://www.google.com/maps/contrib/107586218888451822661?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUQwNnZ2dll3EAEaFk0wbWNQcHJKSXplUlVwa2xEczQtSWc,,Hace 4 meses,2020-03-23 11:51:12.295917,5.0,Enrique Steensma,0,0,https://www.google.com/maps/contrib/116660832627839638820?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUQweW9mckR3EAEaFmRlQW4tX1VOS1Zabi1xckJtdDRYNkE,,Hace 4 meses,2020-03-23 11:51:12.296915,5.0,Felipe Hoyo Garcia,0,0,https://www.google.com/maps/contrib/109647892075360869733?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUQwaXNuWWpnRRABGhZMX1lMUUN3ODB0enlwbTNpTVdqNWVR,,Hace 4 meses,2020-03-23 11:51:12.297912,3.0,Antonio Gaston,0,0,https://www.google.com/maps/contrib/109050139793834853631?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUQwaXZibnVRRRABGhZYNjBQWWhqWVZTYS03cVlxSlpBcjdn,,Hace 4 meses,2020-03-23 11:51:12.298909,3.0,Cris Pitu,0,0,https://www.google.com/maps/contrib/106845375512190148212?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUQwc3M3T3JnRRABGhZGRUNWcmt6ejNiUG1jVVduMEVKbmhn,(Traducido por Google) Hermoso edificio e interior clásico.  (Original) Beau bâtiment et intérieur classique,Hace 4 meses,2020-03-23 11:51:12.299907,4.0,gerard devos,0,0,https://www.google.com/maps/contrib/109937253827670163811?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUQwNnZ6X2FREAEaFnh3RDlxSm1ZUjZPbGxaNWRzM3YwS0E,,Hace 4 meses,2020-03-23 11:51:12.299907,3.0,Antonio rodriguez caro,0,0,https://www.google.com/maps/contrib/107293270410418432493?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUQwa3NYQkt3EAEaFklzNDlYeDl4eWxLaVpmSGFkWXNmRXc,,Hace 4 meses,2020-03-23 11:51:12.300904,5.0,Fernando Heitor,0,0,https://www.google.com/maps/contrib/105031296546766306665?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUQwNHRxaEtREAEaFkw3ay1aako3M29MdVM5X19nc1pBeWc,,Hace 4 meses,2020-03-23 11:51:19.723514,5.0,Cristina Gonzalez Vega,5,0,https://www.google.com/maps/contrib/109425979275207032100?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUQwNHZ6dFJREAEaFk9keFRTc0o1TUJseFItcXc0eEx0VVE,"Genial, muy bonita, bien conservada,",Hace 4 meses,2020-03-23 11:51:19.724512,5.0,beatriz yolanda medina españa,0,0,https://www.google.com/maps/contrib/110689630688676771540?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUQwd3B6QzV3RRABGhZvQ2JhaFdhUDJqYm9BWTJfb1k4TXlB,,Hace 4 meses,2020-03-23 11:51:19.725509,4.0,Pedro Melo,0,0,https://www.google.com/maps/contrib/106963252657070403733?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUQwZ291SjR3RRABGhZSYnllUVZZT183Y1hBNmRQWFI3ZElR,Cobra entrada,Hace 4 meses,2020-03-23 11:51:19.726506,2.0,Paco Navarro Caro,0,0,https://www.google.com/maps/contrib/110975053328953445406?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUQwX0pTUUZnEAEaFmdVbWs3bDVYYU9tS1FMZkp3SV9XX2c,Austera. Parece más una fortaleza que un templo cristiano.,Hace 4 meses,2020-03-23 11:51:19.727504,2.0,Juan Cruz,0,0,https://www.google.com/maps/contrib/111626936055537809470?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUQwdk52TFJBEAEaFjFLZXdfVFBNV1hKN3BOZUdBZU1IZ1E,,Hace 4 meses,2020-03-23 11:51:19.727504,5.0,Milagros Marquez,2,0,https://www.google.com/maps/contrib/105882989877587580710?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUQwM0xfT3NBRRABGhYtVkNhUDl5eW5wM0xkTHJGazhCZjR3,,Hace 4 meses,2020-03-23 11:51:19.728501,4.0,rodrigo muñoz,1,0,https://www.google.com/maps/contrib/105028808707197020080?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUQwM0l1N1RREAEaFlpTTU9YQ3JwRnZnYkhQeUFTTkEydkE,,Hace 4 meses,2020-03-23 11:51:19.729498,5.0,Jose Espinosa Fernandez,1,0,https://www.google.com/maps/contrib/102655645796912298858?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUQwM00yVlNREAEaFmZvTmRjLVBXVUQtSGZGTVlscUY5N1E,,Hace 4 meses,2020-03-23 11:51:19.730496,5.0,nuno governo,0,0,https://www.google.com/maps/contrib/112393651533553752061?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUQwbk9pWlBBEAEaFnEzOEpEZ05yRzlHaE1vMW9aUm1tWmc,,Hace 4 meses,2020-03-23 11:51:19.731493,5.0,alicia rodriguez,0,0,https://www.google.com/maps/contrib/111001288791662070343?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUQwN0p1UFl3EAEaFlZGa0U1bGppNGphbkNwdW9UNUdaRHc,,Hace 4 meses,2020-03-23 11:51:26.987518,5.0,Esperanza Paniagua Quevedo,0,0,https://www.google.com/maps/contrib/117752253596297832740?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUQwN0tuOXlBRRABGhZuZmdjMjJLNTA1Z0dCakh2RjF4bXh3,Muy bonita,Hace 4 meses,2020-03-23 11:51:26.988515,4.0,Carmen Vaño,241,0,https://www.google.com/maps/contrib/104285675734728957244?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUQwck9tWUhnEAEaFkxRZlg4empLcXdLMWhTUXdJdnNDUVE,El Marco es incomparable.,Hace 4 meses,2020-03-23 11:51:26.988515,4.0,Octavio Luengo Gonzalez,0,0,https://www.google.com/maps/contrib/117938379729013631766?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUQwOUlXYTJ3RRABGhZoTm1jN0JUSUo4U05zdzhLR0p3ZGpn,Sencillamente histórico.,Hace 4 meses,2020-03-23 11:51:26.989513,5.0,David Nicomedes Martínez Monje,4,0,https://www.google.com/maps/contrib/113957710456987645308?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUQwOVA3eC1BRRABGhY4b3NQMmt3ajFyaVdLVm50MjNvZlJ3,Muy bonita,Hace 4 meses,2020-03-23 11:51:26.990510,4.0,Alvaro Caravaca,0,0,https://www.google.com/maps/contrib/106724424757642778973?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUQwOUx6dlh3EAEaFjNUX0xzTkQ3X19iWXRzcGdNNFpONlE,,Hace 4 meses,2020-03-23 11:51:26.991507,4.0,Meli A R,0,0,https://www.google.com/maps/contrib/114387692070599302692?hl=es-ES
