id_review,caption,timestamp,rating,username,n_review_user,n_photo_user,url_user
ChdDSUhNMG9nS0VJQ0FnSURNanFTNl93RRABGhZ0WVUyeVJVeGY2akxpMncxb00tc0ZR,"Lugar precioso, y muy desconocido, de la ciudad de Badajoz  Se trata de una antigua fortaleza (ciudadela - alcazaba) árabe de la época del Al-Andalus  Lo primero decir....La visita es gratuita.  De ella queda poco. Tras la reconquista por los cristianos siguió conservando su uso militar. Fue reforzada y artillada con cañones. Si paseas por sus murallas descubrirás donde estaban ubicados. Pero eso hizo que, durante la guerra de Independencia con los franceses, éstos la batieran a fuego y artillería, con lo que prácticamente la destruyeron, principalmente la parte orientada hacia el río.  Pero lo importante es que, a fecha de hoy, se pueden ver importante estructuras.  Se puede acceder de varias maneras, incluso estacionar en el interior ; hay un aparcamiento gratuito, aunque unas ""amables"""" personas te cobran por decirte donde hay sitio, cosa que podrías ver por ti, pero ellos te piden la voluntad.... Los típicos gorrillas 😊  Yo te recomiendo que te acerques paseando por las estrechas calles, peatonales. Si te cuadra tomar un vino y una tapa. Llegar a la Plaza Alta ( te impresionarán sus soportales y su estructura árabe) y, desde allí, acceder por la Puerta del Capitel. Tiene un capitel romano incrustado sobre un arco de herradura apuntado, hecho a base de sillares de granito. En la zona exterior del arco se observa un alfiz conseguido mediante rebaje del muro. El arco da paso a una zona con bóveda de cañón y un patio abierto, previos a la entrada a la Alcazaba, que posee dovelas de granito y ladrillo  Te sorprenderá esa estructura militar árabe. Podrás ver como protegían el acceso a la misma, podrían defender el acceso desde el adarve. Son puertas típicas de esa cultura. Luego, desde allí, seguiría paseando por la muralla, el adarve. Daría una vuelta entera a la misma. A lo largo de la misma podrás ver numerosos carteles que te informan de puntos interesantes.  Hay varias partes que debes visitar... Al menos dos de las impresionantes torres que aún están en pie,,, espantaperros y la   De verdad... Merece la pena   Dentro del recinto se encuentran edificios oficiales. Es mejor eso que el abandono. Entre ellos está la Universidad de Badajoz, el Museo Arqueológico Provincial...  La pena de todo es que no está en exceso bien conservada, pero vale la pena.",Hace 2 meses,2020-03-23 11:49:06.298913,3.0,Javier S.L.,0,0,https://www.google.com/maps/contrib/116357726990378660909?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSURNanNpajNRRRABGhYwZ1psV0R2QWNXQkk3Y2x1NGpPNkxB,,Hace 2 meses,2020-03-23 11:49:06.299910,5.0,Vidal Flores Flores,0,0,https://www.google.com/maps/contrib/113698881202106296833?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSURNOW8zM3NnRRABGhZUN0Y5cm1YM25wOHZHQTM0UDJhSmxR,,Hace 2 meses,2020-03-23 11:49:06.300919,5.0,Andre Jorge,0,0,https://www.google.com/maps/contrib/110142441963920303777?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSURNOXRHSjBBRRABGhYxZ1JPbV9iQS04Q2VWTVg0MVlJWUd3,,Hace 2 meses,2020-03-23 11:49:06.301904,5.0,Anselmo Guareno,8,0,https://www.google.com/maps/contrib/104135578667625325241?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSURNOXRxT1ZBEAEaFkZsMWJFclNXck9rYjhTbGt2RmI4a2c,,Hace 2 meses,2020-03-23 11:49:06.302902,5.0,Veronica Nuñez Santos,0,0,https://www.google.com/maps/contrib/115035619188764241944?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSURNOXBMaUNBEAEaFktFY2FFd3JOWjF3bzh5b041ZmlaUVE,(Traducido por Google) Espectacular  (Original) Espetacular,Hace 2 meses,2020-03-23 11:49:06.303899,5.0,Silvia Gulart Monteiro,16,0,https://www.google.com/maps/contrib/114679154467358893708?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSURNdHUtSzFRRRABGhYycF9FSEYta0laVVlpMVBvbG1jd01B,,Hace 2 meses,2020-03-23 11:49:06.304897,5.0,Matías Nevado García,0,0,https://www.google.com/maps/contrib/109964426857744240107?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSURNdHRtS253RRABGhZybUxCNk1uZExjbmh0ME9ZTnNta01R,,Hace 2 meses,2020-03-23 11:49:06.305894,5.0,Sebastian Rodriguez,0,0,https://www.google.com/maps/contrib/106913328472214762582?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSURNdG9xaUt3EAEaFi1WbGRXRkwxRUh4eHh4b3ktWHFKQUE,"Me encanto .Lo único q podía estar más limpio,una pena ...",Hace 2 meses,2020-03-23 11:49:06.306891,4.0,Darío Mateos Fernández,0,0,https://www.google.com/maps/contrib/103013896503300153820?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSURNbHRydTRRRRABGhY4c2gwaWpMOV9Mb0MxbTNfcU43cnJ3,,Hace 2 meses,2020-03-23 11:49:13.931437,2.0,Alfredo GL,3,0,https://www.google.com/maps/contrib/101927157510539221021?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSURNbHJLY01BEAEaFndyVmtybmFhMmN2MV9wUzRuM3oyWGc,,Hace 2 meses,2020-03-23 11:49:13.932434,5.0,Miguel Ángel Melón Pérez,0,0,https://www.google.com/maps/contrib/103944295877021085960?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSURNbHNLdlVnEAEaFmtVSi1JcVZKQzRTYVhla3Q4aEdBSFE,,Hace 2 meses,2020-03-23 11:49:13.933432,5.0,Jose Toito TV,0,0,https://www.google.com/maps/contrib/110611511200702647984?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSURNNXItVXhBRRABGhZzU0pQQUhFR3N3NDFLdlVFeVRLdXlR,"Un rincón hermoso de Badajoz, hay que visitarlo sí o sí",Hace 2 meses,2020-03-23 11:49:13.934429,5.0,Sergi Jaramillo Ruiz,0,0,https://www.google.com/maps/contrib/104861818737660852893?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSURNcHFIMjNBRRABGhY4aGRzWU5jWEFONmYzeWhHY2RUUEln,,Hace 2 meses,2020-03-23 11:49:13.935426,4.0,Maris Vilums,4,0,https://www.google.com/maps/contrib/105192638628478390442?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSURNcHZpQmh3RRABGhZYN05pRTRjSnpGX3FkMV9QZDRFRVNB,,Hace 2 meses,2020-03-23 11:49:13.935426,5.0,Ana Del fresno,1,0,https://www.google.com/maps/contrib/109063310113808373262?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSURNeHRhVkt3EAEaFjZsclAwTGZGVm5Edmg1ZHRxT0hXWlE,,Hace 2 meses,2020-03-23 11:49:13.936423,5.0,Jose Tamudo,0,0,https://www.google.com/maps/contrib/102894609915314976397?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSURNLXNYZGtRRRABGhZkUmhOekF1VGtnVkV6V2FBX2hFeVdB,HISTORICO,Hace 2 meses,2020-03-23 11:49:13.937420,5.0,Fernando Lozano Garcia,21,0,https://www.google.com/maps/contrib/111508774584361835772?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSURNLXFxa1ZnEAEaFk9HZF83VnhNdk1WUEhpVk9Xa21rSXc,,Hace 2 meses,2020-03-23 11:49:13.938418,5.0,Roberto Paredes,4,0,https://www.google.com/maps/contrib/109541818900250457461?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSURNdXFybWNBEAEaFjkxNkNTY0E4bkxGcVpIcmVteTgtQkE,,Hace 2 meses,2020-03-23 11:49:13.938418,1.0,Alberto Mateos Espada,20,0,https://www.google.com/maps/contrib/106114385481001937765?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSURNdW9ya2xnRRABGhZ0UDlKUldmcTRwUk1MOWJMTDhXVl9B,,Hace 2 meses,2020-03-23 11:49:21.525595,5.0,QUIQUE NOGALES DOMINGUEZ,0,0,https://www.google.com/maps/contrib/107529266236750354362?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSURNdXVLRUl3EAEaFlAteW1jZzNDdU9QbWZqYVZ2X3BhMHc,Bonito sitio para visitar!,Hace 2 meses,2020-03-23 11:49:21.526592,5.0,victor hipolito simarro pastor,5,0,https://www.google.com/maps/contrib/114489883512369865463?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSURNdXJTakZBEAEaFmJUYVB5b3p3VnpoTHMwYktfSk1OVFE,,Hace 2 meses,2020-03-23 11:49:21.527589,4.0,Santiago Martin,5,0,https://www.google.com/maps/contrib/115321638372338805469?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSURNbXZxeUNnEAEaFkpUYUpkZXFSS2lzRWdvWHI2LTVpcmc,,Hace 2 meses,2020-03-23 11:49:21.528587,5.0,Marta Rontome,0,0,https://www.google.com/maps/contrib/117587521789819764172?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSURNNnVIVU1nEAEaFm5VaXBMcVdPQlh2dDVHT3BaVk40MUE,,Hace 2 meses,2020-03-23 11:49:21.528587,4.0,Alexis Mercado Mota,0,0,https://www.google.com/maps/contrib/109557139632484484659?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSURNNm82eVdBEAEaFjdVa2l0eFBLNUw1SVl2STJrN2w5c2c,,Hace 2 meses,2020-03-23 11:49:21.529584,5.0,Rafael Garcia Ruiz,0,0,https://www.google.com/maps/contrib/100819936069024959140?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSURNNnByYmRnEAEaFk5ZZkhJR2VuRXIycXAycFdGUl9XZkE,Preciosa construcción,Hace 2 meses,2020-03-23 11:49:21.530582,5.0,Luis Lozano,0,0,https://www.google.com/maps/contrib/116679767472514271759?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSURNcW91VVdREAEaFmRxY29Td1pmMldwalU4SXV2SEpaWkE,,Hace 2 meses,2020-03-23 11:49:21.531579,3.0,Mario Caceres Rodriguez,4,0,https://www.google.com/maps/contrib/103728075511789896888?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSURNeXJXOENBEAEaFmdTNGZ0UV9KcVk3VTJWeWlnbGl0bHc,,Hace 2 meses,2020-03-23 11:49:21.532576,5.0,Jose Antonio Hernandez Paisano,0,0,https://www.google.com/maps/contrib/111686012466532205078?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSURNeW83ZlJREAEaFm1RN2dTZFJ4aFBRUlBXZ0lXM09NQ2c,,Hace 2 meses,2020-03-23 11:49:21.532576,3.0,LUIS CORNEJO REINOSO,0,0,https://www.google.com/maps/contrib/110713686700943867022?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSURNOHBUYzVnRRABGhZwVjdoVXNoMlZjeTZXVGVrVWZ6YVN3,,Hace 2 meses,2020-03-23 11:49:29.106024,5.0,LS 07,0,0,https://www.google.com/maps/contrib/109833564563225721926?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSURNc3VlMnhnRRABGhY3bjdMOUdXRDNTX0l3QmItUFg0UTVB,"(Traducido por Google) Bonito lugar, lástima de la tierra, gente del cru. Muy ruidoso con los perros. Música hasta las 4am. 😡😡😡  (Original) Bel endroit  , dommage de la saleté , des gens du crû.  Très bruillant  avec les chiens.  Musique jusqu'à 4h du matin.  😡😡😡",Hace 2 meses,2020-03-23 11:49:29.107021,4.0,patrice MARTINE,0,0,https://www.google.com/maps/contrib/112115910935753580416?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSURNc3FXNERBEAEaFm1mY0k3a1k2XzV1T2tYcGcyQmxPUWc,Magnífica iniciativa del Ayuntamiento de Badajoz.,Hace 2 meses,2020-03-23 11:49:29.107021,5.0,Flavio Escribano,0,0,https://www.google.com/maps/contrib/100650194852844089110?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSURNNHY3S013EAEaFjRZdlJzbzFZdnBYNFNGTEpOYTFEWmc,,Hace 3 meses,2020-03-23 11:49:29.108018,4.0,Kaiserbrei,0,0,https://www.google.com/maps/contrib/101765866266412459070?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSURNd296LWhRRRABGhZpZlEzdWRoM1RMZ2tXMldheWJQM2RB,,Hace 3 meses,2020-03-23 11:49:29.109016,5.0,mariola duhu,0,0,https://www.google.com/maps/contrib/100865112876445064981?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSURNZ3RQcTlnRRABGhZVQ3JUWTNhZHVNUlpqYU1wbk9tU3ZR,,Hace 3 meses,2020-03-23 11:49:29.110013,4.0,Teo Garcia,0,0,https://www.google.com/maps/contrib/107896887949101107946?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSURNZ3VyNU5nEAEaFlhJMHJIZkhLbWdRbU11Q2RuT29ZWVE,(Traducido por Google) Mejoras de preservación necesarias  (Original) Melhorias na preservação são necessárias,Hace 3 meses,2020-03-23 11:49:29.111011,4.0,Carla Marques,0,0,https://www.google.com/maps/contrib/111127335660570299611?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSURNN00yVnRBRRABGhZMN0FBS1FwX3BRYm10VmlpWk43TVRB,Bello lugar turístico,Hace 3 meses,2020-03-23 11:49:29.112008,4.0,Ismael Goncalves,0,0,https://www.google.com/maps/contrib/111209186867554984233?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSURNN083ZkpnEAEaFkJ3b2NrYk8wQTdzaTZZRjA1Rnp5R1E,,Hace 3 meses,2020-03-23 11:49:29.112008,5.0,Elena Garcia,2,0,https://www.google.com/maps/contrib/109011115358427081395?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSURNcktpNURnEAEaFmtWSEpPNzdQUUpUd0tUQmFDMkRNMGc,,Hace 3 meses,2020-03-23 11:49:29.113005,2.0,Francisco Molina Navarro,16,0,https://www.google.com/maps/contrib/105662218815221149753?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSURNOUxqR1pREAEaFjZCLWw3NEhyUDFQS1pDdlljZzRzc1E,Lugar que está en restauración.,Hace 3 meses,2020-03-23 11:52:51.975624,4.0,Antonio Roldan,0,0,https://www.google.com/maps/contrib/114309558762190969199?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSURNdE5PaVlBEAEaFmRBQVhDZ3RSWVBFUHhKbjFZZ2pKbXc,"Recorrerla es algo indescriptible, muy linda, y ver el atardecer desde ahí no tiene precio.",Hace 3 meses,2020-03-23 11:52:51.976621,5.0,Bryan Rebellon,0,0,https://www.google.com/maps/contrib/105311502279093725786?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSURNdE1PNjNBRRABGhZPTGhMdURoUDJkQTBIa0U3NkNJSUR3,,Hace 3 meses,2020-03-23 11:52:51.976621,4.0,Alejandra Olmos,0,0,https://www.google.com/maps/contrib/110993368943533322415?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSURNdExMVzlRRRABGhY2VXJCdUxZeXZCcGdfamE4QzNGRVR3,,Hace 3 meses,2020-03-23 11:52:51.977618,5.0,Eduj Navarro,0,0,https://www.google.com/maps/contrib/101046017744553436011?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSURNbE52Mm9RRRABGhZQX2lEMnZqWm9IMGg4X1BLSjFNaktB,Maravilloso,Hace 3 meses,2020-03-23 11:52:51.978616,5.0,javi suarez,20,0,https://www.google.com/maps/contrib/117924570934752540980?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSURNNUpPU1Z3EAEaFklqUFF4RTl6U2M1dGl3ZE12VS1wLVE,,Hace 3 meses,2020-03-23 11:52:51.979613,5.0,Manuel del Viejo Gragera,0,0,https://www.google.com/maps/contrib/101471834782807268272?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSURNNUxDQUxREAEaFjEtcjVhWFQzY1ozaXJpLXVSU2tMVHc,,Hace 3 meses,2020-03-23 11:52:51.979613,4.0,Antonio Pitadas,0,0,https://www.google.com/maps/contrib/103865623139035383767?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSURNaE4teEt3EAEaFk5lUmZnQk9iTnRCa1ZseE5GRmxBYVE,Es un pueblo muy tranquilo y con mucha historia,Hace 3 meses,2020-03-23 11:52:51.980610,5.0,Julia Longart Cuesta,0,0,https://www.google.com/maps/contrib/111468881419185459636?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSURNaE1XNFRREAEaFmdlWWhPeWlCdEFGemIwejN1UEF6aXc,,Hace 3 meses,2020-03-23 11:52:51.981608,5.0,Alejandra Gil Rodríguez,0,0,https://www.google.com/maps/contrib/113836087802065703357?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSURNLUlmblRBEAEaFlNzMzVDUDBNNXk1MU9zbUhkamlwTkE,Volvería,Hace 3 meses,2020-03-23 11:52:51.982605,4.0,Manuel Jimenez,0,0,https://www.google.com/maps/contrib/110817067919757485468?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSURNLUllVk53EAEaFkJSMDdkLVdlUVZWWXhleWVQYmMxMEE,(Traducido por Google) Hermosa  (Original) Bonito.,Hace 3 meses,2020-03-23 11:54:03.025311,4.0,José Pimpão,0,0,https://www.google.com/maps/contrib/101825900193503617255?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSURNdU5fMUNnEAEaFk1KWk1TRXV3aW9QOGo5OUtSc3VUTkE,,Hace 3 meses,2020-03-23 11:54:03.026308,5.0,Assuani Maugi,1,0,https://www.google.com/maps/contrib/104431404862624645928?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSURNMkxyWFhnEAEaFkJwTGdUWng0QzhIMzNpOHdzUlZJdUE,Bonito,Hace 3 meses,2020-03-23 11:54:03.027306,5.0,Francisco Díaz Macareno,9,0,https://www.google.com/maps/contrib/110495505924522398880?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSURNbVBPdjJBRRABGhZrbTRvN0tJd0VIQlJHM2N2NWZWVlN3,,Hace 3 meses,2020-03-23 11:54:03.028303,5.0,Ines Gimeno Pérez,14,0,https://www.google.com/maps/contrib/112508487586260945890?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSURNbUxEVWJREAEaFmJiSFl0QzR2Mm9UX0ZmUURHNEh2RGc,,Hace 3 meses,2020-03-23 11:54:03.029300,5.0,Alba Martinez,0,0,https://www.google.com/maps/contrib/107895269997091385419?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSURNNk5qZVpREAEaFmttNmE2aVpjRmltRlhpaFplU2drdHc,"Es como mágico. Te das un buen paseo que te traslada a la época, pero estas joyas en Badajoz es una pena que no se cobre entrada. Aunque sea algo simbolico. Una maravilla de ruta.",Hace 3 meses,2020-03-23 11:54:03.029300,5.0,MARIA G RODRIGUEZ,0,0,https://www.google.com/maps/contrib/116306005864994175548?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSURNcVBycWJBEAEaFnhBNEZXMURQVlBoSHgwbDZGdGNoWXc,,Hace 3 meses,2020-03-23 11:54:03.030297,5.0,Laura 7,0,0,https://www.google.com/maps/contrib/114210092575588864506?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSURNOE5heENREAEaFjNLWEVob2x2RWs0VDVRZl9WS2F4enc,,Hace 3 meses,2020-03-23 11:54:03.031295,5.0,Vicent Potatoe,0,0,https://www.google.com/maps/contrib/100609459634277568453?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSURNc002WkpREAEaFmctc0NTZkVESERfdHlPcXpWRGFsTnc,,Hace 3 meses,2020-03-23 11:54:03.032292,5.0,Luis Fernandez de Miguel,4,0,https://www.google.com/maps/contrib/110648594489366309815?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSURNa0lMSUFREAEaFnFWdHFaeVRDSzZGdE1yOVVjRzNoWmc,,Hace 3 meses,2020-03-23 11:54:03.033290,5.0,F Javier Gallego,0,0,https://www.google.com/maps/contrib/109293601420462161267?hl=es-ES
ChRDSUhNMG9nS0VJQ0FnSURNNEtNZhABGhZ2OHVjb3JINUc5Mnc1U2R1Qk5VOGNR,"Preciosa,una vuelta atrás en la historia.",Hace 3 meses,2020-03-23 11:54:10.537224,5.0,Mari Carmen Robles,6,0,https://www.google.com/maps/contrib/105544598602101256979?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSURNNEwzaWJREAEaFndINkRqOTNpU3FZTDN2ajREc25Obmc,Precioso. Una porcion de historia.,Hace 3 meses,2020-03-23 11:54:10.538250,5.0,Marilo Hernandez,1,0,https://www.google.com/maps/contrib/100002264390072606789?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSURNNE1uOHB3RRABGhYyemNmbEhYM1NhN0trb2oxUEZRMm5R,,Hace 3 meses,2020-03-23 11:54:10.539243,4.0,Antonio Manuel Izquierdo Carmona,3,0,https://www.google.com/maps/contrib/101325297708763901580?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSURNb01yVkVBEAEaFmI1TG5vdUltMkVwR3YxRkVJUHZmd2c,,Hace 3 meses,2020-03-23 11:54:10.540240,4.0,SONIA,6,0,https://www.google.com/maps/contrib/112535986875075777867?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSURNb0pMLUlnEAEaFmI0c3ExZGNyQjQ2TWE0a1pvVGgybHc,"La alcazaba con las murallas más grande y mejor conservada de Europa, con unas vistas espectaculares no puedes pasar por Badajoz y verla, desde ellas se puede ver  todo el cas o antiguo de Badajoz y ELVAS Portugal",Hace 3 meses,2020-03-23 11:54:10.541238,5.0,Francisco V. Oreja,9,0,https://www.google.com/maps/contrib/100637894484568790797?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSURNd09lei1BRRABGhZTaXNGamswNHBqM3o0bmFMWVpsMVJ3,,Hace 3 meses,2020-03-23 11:54:10.541238,5.0,Ana María M. M.,2,0,https://www.google.com/maps/contrib/117054495548403216460?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSURNZ0plSnBRRRABGhY1eGk5VmZHQV9zaXdaYVRVUzY4Ty1R,,Hace 3 meses,2020-03-23 11:54:10.542236,3.0,Eder Ruiz Barriuso,1,0,https://www.google.com/maps/contrib/117818624312715406516?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSURNZ05iZGhnRRABGhZCN3dTV0xmRjQ4c2hwVVZQNlBHTnB3,Bonito,Hace 3 meses,2020-03-23 11:54:10.543235,4.0,Miguel Terrasa,0,0,https://www.google.com/maps/contrib/106734777188219877967?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUQweWZtR3dRRRABGhZOQUp2VmRtSlFncUtXc0JWV3p4Rnhn,Inesperado descubrimiento en una ciudad más monumental de lo que se cree. Vale la pena pasear por sus murallas y antiguas almenas.,Hace 3 meses,2020-03-23 11:54:10.544230,4.0,Blanca de Gracia,0,0,https://www.google.com/maps/contrib/116176008428300769772?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUNNbjZIRkpREAEaFlYyaVg2YVE0cW01VDlZeFNoZFRhR2c,,Hace 3 meses,2020-03-23 11:54:10.545227,2.0,francisco ivan gonzalez megias,0,0,https://www.google.com/maps/contrib/118131573712925291581?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUNNbjlpWE1nEAEaFmRZaWd5VFZwb1NGamNHUW1JcWtIMHc,Un lugar para dar un paseo y ver la ciudad precioso,Hace 3 meses,2020-03-23 11:54:18.129579,4.0,Pascual Alonso,0,0,https://www.google.com/maps/contrib/107939822197009553623?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUNNNzY3bmpBRRABGhZtbU1EVjdyM3hMcmFGeXpERGtFd3Rn,,Hace 3 meses,2020-03-23 11:54:18.130574,4.0,paqui sanchez,0,0,https://www.google.com/maps/contrib/117461220649746678931?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUNNcjRhQ01REAEaFjBUU3ZzanRoZHRKUkgwQWJMdlhBbmc,,Hace 3 meses,2020-03-23 11:54:18.130574,3.0,MOUNIER Stéphane,14,0,https://www.google.com/maps/contrib/101851384591419375269?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUNNejluT0dnEAEaFmlCb294R3FJX29zbFpST185UjJiS1E,"Un buen sitio para visitar, las vistas son muy bonitas",Hace 3 meses,2020-03-23 11:54:18.131572,5.0,chami p.a.,0,0,https://www.google.com/maps/contrib/105067435881011438523?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUNNejhtOHV3RRABGhZiN1NpTGR0d1NISFRSVzI2ZW8yV0R3,,Hace 3 meses,2020-03-23 11:54:18.132570,4.0,Jose Susi liebanas,19,0,https://www.google.com/maps/contrib/109048103498555086135?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUNNdC1mMTJnRRABGhZSQzBUdW5JTmR5MFZvbHpCVm9wVjFB,Un sitio Cultural e histórico que no puede dejar sin verse si se visita Badajoz.... Muy bien conservadas,Hace 3 meses,2020-03-23 11:54:18.133565,5.0,Alberto Covarsí,0,0,https://www.google.com/maps/contrib/103006997898826548443?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUNNdDZtMUJ3EAEaFnBGTkdHWnBhU1BtLWRBa3p1YUExaGc,,Hace 3 meses,2020-03-23 11:54:18.134539,5.0,David Salvador,0,0,https://www.google.com/maps/contrib/103402367403911972766?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUNNdDhMOWt3RRABGhZOendlZkw2M2pGWDY2UEF5YTZhY0pR,,Hace 3 meses,2020-03-23 11:54:18.134539,5.0,Encarni Domínguez Rodríguez,0,0,https://www.google.com/maps/contrib/108991253896632259482?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUNNMTlmWHRRRRABGhZKaFZKdDNXZmI2NnlXN0ctanktYVRn,,Hace 3 meses,2020-03-23 11:54:18.135536,5.0,José María Gómez Rueda,0,0,https://www.google.com/maps/contrib/115319924447641105651?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUNNMTcyWVl3EAEaFlpEZTc2RlF2N2x1QmJWZFZ3Wm5aSkE,,Hace 3 meses,2020-03-23 11:54:18.136534,5.0,Roberto Fallola Ferrán,0,0,https://www.google.com/maps/contrib/111126114705071659625?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUNNMV9xTmt3RRABGhZaazdsM3Zld2M4TlNRd2tQN0x5Mm5n,"Espacio abierto enorme totalmente gratuito. Tienes varias cosas para visitar dentro de la Alcazaba, como la Torre de Espantaperros a la que puedes subir a lo alto por unas escaleras. También hay varios recintos en su interior para visitar, donde hay escaleras (algunas bastante estrechas). También puedes visitar el Museo Arqueológico Provincial que está allí mismo. Visita obligatoria si estás en Badajoz.",Hace 3 meses,2020-03-23 11:54:25.996586,4.0,Sara Espada Muñoz,0,0,https://www.google.com/maps/contrib/112234724565068606674?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUNNMTRDNG13RRABGhYzSjU0aXpyd2F0ZDRjQkZXWm92b2Z3,,Hace 3 meses,2020-03-23 11:54:25.997583,4.0,Adela Tovani,12,0,https://www.google.com/maps/contrib/109697490508992660721?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUNNbDlQMUxREAEaFlRjazJzQnUzMGFjTWw3d2xOcEVkMXc,"Preciosas vistas!!! Muy bonito el sitio, ideal para pasear sobre todo al atardecer se disfruta de una puesta de sol impresionante.",Hace 3 meses,2020-03-23 11:54:25.997583,4.0,Espe Planas,0,0,https://www.google.com/maps/contrib/116633697249799551260?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUNNNTQ3UFRREAEaFktDSk5oUUFOb3R2RzVGNTBLZVNiemc,Es muy chulo aunque este reformado,Hace 3 meses,2020-03-23 11:54:25.998581,5.0,jesus madrid,11,0,https://www.google.com/maps/contrib/105092005491605693027?hl=es-ES
