id_review,caption,timestamp,rating,username,n_review_user,n_photo_user,url_user
ChdDSUhNMG9nS0VJQ0FnSUNZa2EySV9RRRABGhZRbTRBQWkteUd6RGtIa1BadE1hbXBR,,Hace 11 meses,2020-03-23 12:20:39.931376,1.0,Maria Gómez,0,0,https://www.google.com/maps/contrib/101904526917926406258?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUNZcnE2RElBEAEaFjdURTk3bms0clVqa3V2S3Y3WjNhclE,,Hace 11 meses,2020-03-23 12:20:46.578612,5.0,Vasile Toader,0,0,https://www.google.com/maps/contrib/117683425420536241475?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUNZNHNmMHhBRRABGhZHQmlRTXdVaXVreUZfSGhhZ2t1M2R3,,Hace 11 meses,2020-03-23 12:20:46.579610,4.0,Paco Molina,7,0,https://www.google.com/maps/contrib/100553421337550464457?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUNZeUxlRjRnRRABGhZ6MjR4bFZ0aWdlbGl6S1plNjRmbVV3,,Hace 11 meses,2020-03-23 12:20:46.580607,4.0,mario de la flor,0,0,https://www.google.com/maps/contrib/114223268427882967573?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSURvXzYyNFdnEAEaFnFGU3lDblJfQVNxNGxYS05OcmY2a2c,,Hace 11 meses,2020-03-23 12:20:46.581605,5.0,leeniillaa,1,0,https://www.google.com/maps/contrib/116910327877996764883?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSURvckpma193RRABGhZ2WlNyWVktakdyZWpBSHNVZlZYNEp3,Me encanta el Meiac... Buenos fondos y buenas exposiciones temporales... El Edificio una obra en sí mismo...,Hace un año,2020-03-23 12:20:46.582602,5.0,Laura García Palomo,0,0,https://www.google.com/maps/contrib/105958144708500560652?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSURvbUlUNElnEAEaFnMzcTVMQlpfeE5DOGFzdTVwWHJSVXc,Museo de Arte Contemporáneo de Badajoz. Museo de referencia para la región con colecciones de gran interés.,Hace un año,2020-03-23 12:20:46.582602,5.0,f p,0,0,https://www.google.com/maps/contrib/114375041678864031114?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSURvcUxfQklREAEaFmVJRi01dXA4M0xRLUNKZ2RibGdNMnc,me gustó no lo esperaba asi,Hace un año,2020-03-23 12:20:46.583599,5.0,Jose Perez,0,0,https://www.google.com/maps/contrib/111153657000892098347?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSURveU9INDF3RRABGhZDZDlwWnZNcEZMV2FCeUlZeThOVXR3,"Me da la sensación de que es un espacio infravalorado, otro más en Badajoz. Pero es un sitio verdaderamente bonito.",Hace un año,2020-03-23 12:20:46.584597,4.0,Jose Palomo,0,0,https://www.google.com/maps/contrib/116101167856423960954?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUNvbC11c2xnRRABGhYxNXpoZExmYUZLR2h5ZXlIcTBvVHlB,"La exposición de Costillo, un gran acierto. Artistas tan singulares necesitaban ese espacio desde hace tiempo. Una oportunidad inmejorable para tomar el pulso a la creación en Extremadura.  Debería promocionarse más a los creadores locales a través de iniciativas como ésta. El arte contemporáneo requiere espacios así.  Sin embargo, además de las exposiciones temporales, de obligado cumplimiento,habría que preservar de manera permanente y dedicarles un espacio propio e intransferible a autores de la talla de Eduardo Naranjo en un entorno como el MEIAC. En otras latitudes lo considerarían un imprescindible.",Hace un año,2020-03-23 12:20:46.585594,4.0,Antonio Carrasco,0,0,https://www.google.com/maps/contrib/107129950995688404053?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUNvemRtbFV3EAEaFm4wSG5KQTI3eDFJZVl1Sm9MQlVGNkE,,Hace un año,2020-03-23 12:20:46.586591,5.0,Carmen,0,0,https://www.google.com/maps/contrib/100320804098286973315?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUNvMWFEVWJnEAEaFkJhVGY5RzF3RlJBZWdLNnNFVm1NVmc,Es un lugar tranquilo donde disfrutar del arte en el interior y el exterior es precios para pasear y ver la esculturas y arquitectura.,Hace un año,2020-03-23 12:20:53.216906,5.0,Cristina R.,0,0,https://www.google.com/maps/contrib/112708802704248340362?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUNvdHR1UDVRRRABGhZYQXh3d19DQW8xLWxEclUtSDRGNDRn,,Hace un año,2020-03-23 12:20:53.217903,5.0,Un Usuario De Google,0,0,https://www.google.com/maps/contrib/111865520779248983609?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUNvcHB6ejdBRRABGhZBcHVBUEh0cmJXdkFtTWZkcTcyd2NB,Un gran desconocido y muy interesante...,Hace un año,2020-03-23 12:20:53.218901,5.0,Julian Manzanedo Pérez,0,0,https://www.google.com/maps/contrib/112553147177645207870?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUNvLXBUR2ZnEAEaFmFWcUQwaDJBMGlENS02MFFTN2V0M0E,,Hace un año,2020-03-23 12:20:53.219898,5.0,juanicarli sanchez,0,0,https://www.google.com/maps/contrib/111123107821904707915?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUNvOHZXd3BnRRABGhZoSmItbWJEZ1cyLU5rNk02RVRJUVhn,Hay que verlo!,Hace un año,2020-03-23 12:20:53.220896,5.0,JJ,28,0,https://www.google.com/maps/contrib/101121584689920379421?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUNvMHFfbEpBEAEaFlNweFR5Uk90aGd4T1VTTVdjbko5TGc,,Hace un año,2020-03-23 12:20:53.221893,4.0,ramdompro,8,0,https://www.google.com/maps/contrib/111199402764122568764?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUNvbU1XdzhRRRABGhZybXR6MXc3dDB6ZktCQ1lEX3F1YVdB,Exposiciones muy interesantes y el entorno muy bonito,Hace un año,2020-03-23 12:20:53.222891,5.0,Raúl Almoril,3,0,https://www.google.com/maps/contrib/116366370141541180532?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUNvNk4zU1NBEAEaFmxlSEloSWVScUtGN3NEV0trVmNvM0E,,Hace un año,2020-03-23 12:20:53.223888,3.0,Santiago Julián,0,0,https://www.google.com/maps/contrib/110581215503894530715?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUNvOEpmUFVnEAEaFmRSZUJVUUhLQzNfV1hsczZSek4zdWc,,Hace un año,2020-03-23 12:20:53.224885,5.0,Mercedes Dominguez Lozabi,0,0,https://www.google.com/maps/contrib/103898895244358412300?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSURJd182a19nRRABGhZONVg5MkRPVHBVSTFaN2trUktqSXVR,Excelente espacio expositivo; imprescindible en la ciudad,Hace un año,2020-03-23 12:20:53.225882,5.0,Tomas Carrascal,10,0,https://www.google.com/maps/contrib/111227502254708959086?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSURJdzdUc2VBEAEaFjI0cmI0TWl3U3FJQzA2YzA0dTJ2QVE,,Hace un año,2020-03-23 12:20:59.876814,1.0,Mari Delgado,0,0,https://www.google.com/maps/contrib/102729869782876738756?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSURJcmRhSkdREAEaFmlva0REZDREYmFVZm1Uc3VrTENnV3c,Excelentes exposiciones dentro de un ambiente cuidado y singular.,Hace un año,2020-03-23 12:20:59.877811,4.0,José Rodríguez,0,0,https://www.google.com/maps/contrib/110297205533597213727?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSURJdFlhYy1nRRABGhZBWHdnRmR1WnFVcWRzdWdiMGd4Yi1n,,Hace un año,2020-03-23 12:20:59.878809,4.0,EMILIA CABALLERO,0,0,https://www.google.com/maps/contrib/116042747525007875756?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSURJcGZyT3lnRRABGhZTeE8zMk8xellKMG5RazhhS3ZSV0Nn,,Hace un año,2020-03-23 12:20:59.879806,4.0,BISTEC & CO,0,0,https://www.google.com/maps/contrib/116013933689948855074?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSURJbWJXQVJnEAEaFnFlYTJ5Qm5RLWVvV3RSVk10a3hvU2c,Ideal,Hace un año,2020-03-23 12:20:59.880803,5.0,Ana Maria Cebrian Solis,9,0,https://www.google.com/maps/contrib/104016813510418084812?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSURJNFpPcHlnRRABGhZzOC1YYWx4Tl9ENV9OZU9NaWpvZENB,,Hace un año,2020-03-23 12:20:59.881801,4.0,Juanma Muñoz,0,0,https://www.google.com/maps/contrib/108928574442100224904?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSURJMUpYVy1nRRABGhY4UVNyQktpcDczeE9FbDlmQzdFMFRn,,Hace un año,2020-03-23 12:20:59.882799,3.0,Andres Perez Cuecas,1,0,https://www.google.com/maps/contrib/102533730090597757834?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSURJNUtXWEpREAEaFnh1aXowOEgyWm1LNXhJMWNOdDF2YkE,(Traducido por Google) Bonito edificio para exposiciones temporales  (Original) Jolie bâtiment pour expositions temporelles,Hace un año,2020-03-23 12:20:59.883796,3.0,Francisco Javier Sánchez Maíllo,0,0,https://www.google.com/maps/contrib/116354691432758251297?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUNJMTRHaFlREAEaFlV1cEVwMUdUYzB6R1I5U2V2dFFpcUE,,Hace un año,2020-03-23 12:20:59.884792,5.0,CELIA MANSILLA,0,0,https://www.google.com/maps/contrib/112723660970764387519?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUNJMTRLZFB3EAEaFmlwX0NxcWVna3NuemZZM3QzZ1BsaFE,"Un museo curioso, que fue una antigua cárcel y que ahora guarda algunas obras de importantes autores extremeños e iberoamericanos.",Hace un año,2020-03-23 12:20:59.885771,5.0,jmanuel mendez,0,0,https://www.google.com/maps/contrib/114217133224356430387?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSURnbHZlYzJBRRABGhY0TUkyMlUyQzhaLV8wNnp4NWdjNGVR,,Hace un año,2020-03-23 12:21:06.700039,5.0,Enara Teixeira,1,0,https://www.google.com/maps/contrib/113323136426654282424?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUNJaC1qRGRBEAEaFkNMWmJHWjJ4SVZkMDZhcnNpLW8wR1E,,Hace un año,2020-03-23 12:21:06.701037,5.0,francisco jose santos dominguez,0,0,https://www.google.com/maps/contrib/105544738744594484596?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSURRMVpHTVhBEAEaFnQ3TUhUM0sxNGlnRHhyRWlJNTBGVGc,,Hace un año,2020-03-23 12:21:06.702034,5.0,JOSE ANTONIO CANO GRANJO,0,0,https://www.google.com/maps/contrib/117811883322906456910?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUNJczdINW9RRRABGhY3TnBRNWxZeXFoS2FZc1Y5dnV6NDNB,,Hace un año,2020-03-23 12:21:06.703032,5.0,Yolanda Pascual Vicente,0,0,https://www.google.com/maps/contrib/106939760488923526126?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUNJM2RuRkJREAEaFmJwcDdNMFgweWdpelRYbk9NWUtHNFE,En esta ocasión se habían cambiado las exposiciones y se apreció variedad. Me gusta visitarlo de vez en cuando. El propio edificio es atractivo (una antigua cárcel).,Hace un año,2020-03-23 12:21:06.704029,4.0,francisco morera nevado,54,0,https://www.google.com/maps/contrib/117668998709936174381?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUNJemJhYXF3RRABGhZnREVJSTlEbElnY00zY3J2YUNyeXpn,,Hace un año,2020-03-23 12:21:06.705027,4.0,Alejandro Mondragon,0,0,https://www.google.com/maps/contrib/102300379886524689867?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUNJamZtb21nRRABGhZqX2pDUGNGajhfc3J5VTFYMXNTQnVB,,Hace un año,2020-03-23 12:21:06.706024,3.0,Antonio Silvestre,0,0,https://www.google.com/maps/contrib/101323290040740690982?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUNJdGVlZV9BRRABGhZSQ0NJTFd3SUFqTWVkc1VGcFNNS1VB,Personal amable. La Expo de Luis Costillo fue una maravilla.,Hace un año,2020-03-23 12:21:06.707021,4.0,Luis Pacheco Montes de Oca,45,0,https://www.google.com/maps/contrib/103190813699245493919?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUNJbWJ1RFV3EAEaFm5sbWZ3bkVLQmhpLUF5VUJ0UnBXQ1E,,Hace un año,2020-03-23 12:21:06.708018,3.0,Àfrica Vela Giral,0,0,https://www.google.com/maps/contrib/111099358087045775815?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUNJb2JTN2pBRRABGhZUQWhTcnhQczdTM2I5aGZIeTY0QUt3,,Hace un año,2020-03-23 12:21:06.709015,4.0,maria isabel torrado martinez,4,0,https://www.google.com/maps/contrib/107998552361263560080?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUNJbG9yQWV3EAEaFmo5bkFRcjhyVUJyMjd1SUg3MXpGc1E,Importante Museo de Arte Contemporáneo. Poco conocido. Con grandes colecciones de artistas Extremeños y de otras nacionalidades. Si está de paso en Badajoz merece una visita. Incluso venir expresamente a visitarlo desde otros lugares,Hace un año,2020-03-23 12:21:13.434087,5.0,Canal Clásico,0,0,https://www.google.com/maps/contrib/102545461073369182185?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUR3Z3BPWnhRRRABGhZEdTJzczFOZnhMSWJzSjNJeF91T1hn,Buenas expos,Hace un año,2020-03-23 12:21:13.435083,4.0,Jose Manuel Sanchez Paulete,0,0,https://www.google.com/maps/contrib/117555421990843465284?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUNJaW9QOVh3EAEaFjdOdk10Q0VsV3JUSXM0M1FIZTlLR1E,Excelente colección y exposiciones.,Hace un año,2020-03-23 12:21:13.435083,5.0,Francisco Javier Marín Lencero,0,0,https://www.google.com/maps/contrib/100447535687074827968?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUR3bDhQWkdREAEaFnotWlhIV0E5OGY0T3FLZm0zMjl1aEE,,Hace un año,2020-03-23 12:21:13.437078,5.0,Alvaro Gonzalez,0,0,https://www.google.com/maps/contrib/112426847629102307863?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUR3Nm9Ub2xRRRABGhZtR0stejBMTW83b19kLVlqekVPbUN3,,Hace un año,2020-03-23 12:21:13.438075,5.0,Maria Luengo Brioa,0,0,https://www.google.com/maps/contrib/106305129815325751285?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUR3NktpbDhBRRABGhZwOVFxSExWeXdrR2xlM3dWY3g4bjdB,Exposición Luís Costillo,Hace un año,2020-03-23 12:21:13.439074,5.0,Diego Ortiz,0,0,https://www.google.com/maps/contrib/105782016947456433864?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUR3OEo3cXF3RRABGhZZUFNyVjBPOGdzVHpmcFZqdlRhQ3NR,Edificio interesante. Exposiciones de pintura y dibujo.,Hace un año,2020-03-23 12:21:13.440070,5.0,Manel Mateu,0,0,https://www.google.com/maps/contrib/112974060844608394464?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUR3MFByOXBnRRABGhZyT0VBYlJocDBjWDFhNmdjZVpkbl9n,,Hace un año,2020-03-23 12:21:13.441089,3.0,Miguel Sanchez,2,0,https://www.google.com/maps/contrib/104324965576600242465?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUNnd3IySVNnEAEaFkRtazliQUdVM0NTd2dNaEhheGszdFE,,Hace un año,2020-03-23 12:21:13.441089,4.0,Jose Cardoso,0,0,https://www.google.com/maps/contrib/115807682074849759570?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSURBOWJURC13RRABGhZFYmRtQllrNXhZaXpDV0RqYTZkTUFB,,Hace un año,2020-03-23 12:21:13.442084,5.0,Angel Macías,0,0,https://www.google.com/maps/contrib/105389303187249883637?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSURROTdDdC13RRABGhZPb290OUZ0dU05Y0tMU0dVNkpGdGhn,Esta bien,Hace un año,2020-03-23 12:21:20.233530,2.0,Francisco Javier Carrasco Ortega,17,0,https://www.google.com/maps/contrib/110468327785986912445?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSURnZ3JqZHNnRRABGhZjU25ZRFl1dVFSbGZybzZBMkhmQ0JR,Magnífico y espectacular museo aprovechando la ubicación de una antigua cárcel de badajoz.,Hace un año,2020-03-23 12:21:20.233530,5.0,J. AlmeidA Photographer,0,0,https://www.google.com/maps/contrib/104278258526363119150?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSURRNzRibzFRRRABGhZkd0lrel9Edk1tLW1wZVR3ZnAydk9R,,Hace un año,2020-03-23 12:21:20.234528,5.0,M.jose Calle,3,0,https://www.google.com/maps/contrib/104917185492702314915?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSURBMXIzbUlREAEaFmRueC1NRVBxdDVLOTFEUUNLSVhIeWc,Muy ilustrativo,Hace un año,2020-03-23 12:21:20.235524,4.0,Diego Salgado Hidalgo,0,0,https://www.google.com/maps/contrib/112407753494656318662?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUNRNnRxYWFnEAEaFmpJRlNiMmNydjEycEhWY3o0MnFmWnc,Genial,Hace un año,2020-03-23 12:21:20.236522,5.0,Cristian Gómez,0,0,https://www.google.com/maps/contrib/112608766128967279222?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUNBdjlUZ0VnEAEaFkxwT1J0OFE0MFNzZWFtazNnYk5lOUE,,Hace un año,2020-03-23 12:21:20.237519,5.0,Javi F.C.,0,0,https://www.google.com/maps/contrib/103335411345880566992?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSURROFBXbnB3RRABGhZDUHpQVHI1VE9taXJQWWdoamNKeXRB,,Hace un año,2020-03-23 12:21:20.238517,3.0,Alvaro Rubiales Gutierrez,8,0,https://www.google.com/maps/contrib/102426010785441971219?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSURBZ3NQaVl3EAEaFjhQVkY3TnJvbmdfSnFpYXBPWG5RWmc,,Hace un año,2020-03-23 12:21:20.239514,5.0,Laura Vega Fernández,1,0,https://www.google.com/maps/contrib/100274362619031029523?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUNnektHd2FBEAEaFkFrZklrS015MjBscGVvTjVkbEJ3eHc,,Hace un año,2020-03-23 12:21:20.240511,1.0,Adeli Jimenez Perez,1,0,https://www.google.com/maps/contrib/100415045941070086760?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSURndmYyQUZBEAEaFjhwZmdBa09PanJsZjA2Q01wQm42M1E,,Hace un año,2020-03-23 12:21:20.240511,5.0,Elvis de San Roque,16,0,https://www.google.com/maps/contrib/115563630520887862856?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSURRX2FTQUNBEAEaFmRDSFRNYS1MRGhONk5RVWFZTlBMOXc,Bien,Hace un año,2020-03-23 12:21:27.033985,5.0,Cantonio1989 Mutilaflys,9,0,https://www.google.com/maps/contrib/108766536825561311647?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSURBLWJTYW13RRABGhYwb3VlZTBhWGlpWk5lZnBiN3lvTTlR,Un museo,Hace un año,2020-03-23 12:21:27.034982,4.0,Jesus Aranda higuero,0,0,https://www.google.com/maps/contrib/101528326022727951264?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSURBNjZheGNREAEaFkJyWHBZVXhzeGpHekFsVHFGRGpzcHc,,Hace un año,2020-03-23 12:21:27.035981,4.0,susana ocaña barreto,0,0,https://www.google.com/maps/contrib/111819006187283183914?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSURBcE5DSXd3RRABGhZUbUFkUlptRHJ0WV9XNXg4SGVDZEhB,,Hace un año,2020-03-23 12:21:27.036977,5.0,Diary of javislar,5,0,https://www.google.com/maps/contrib/106797508293156387526?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSURRdDhXenVnRRABGhZhTm5rN0YtRlRWX2Y0YlZ1NEQxTm9B,"Como casi siempre, en los museos de arte moderno, lo mejor el edificio.",Hace un año,2020-03-23 12:21:27.037974,5.0,Manuel Barragan,0,0,https://www.google.com/maps/contrib/104297972286507271470?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUNBLWFHdHFnRRABGhZ0NkhDanVreXNNc1R6b242LWQxQ2dB,,Hace un año,2020-03-23 12:21:27.038972,5.0,David Franco,534,0,https://www.google.com/maps/contrib/110549802899068686626?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUNBaWRuMjBRRRABGhZMZDRVUUJoMEU3UjAzc2hObDlzX1NR,"Infrautilizado, qué pena!!!",Hace un año,2020-03-23 12:21:27.039969,1.0,maribel García,0,0,https://www.google.com/maps/contrib/108188089163302361099?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUNneV9yUkZnEAEaFmFHM3RpVnkzdnpwbUJEaF83MXNQeUE,(Traducido por Google) Muy bien  (Original) Tres bien,Hace un año,2020-03-23 12:21:27.040968,5.0,bruno seine,0,0,https://www.google.com/maps/contrib/110009998836364968203?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUNBNnNUMHF3RRABGhZhZE1UV1FkaW1YLXdIc1hwZGlFT0JB,,Hace un año,2020-03-23 12:21:27.041964,5.0,Jose joseaex,0,0,https://www.google.com/maps/contrib/104320169687257856534?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUNncW9iNzZBRRABGhZYMlcwTXZ3a2F5aVdPMG1xUDZibUtB,,Hace un año,2020-03-23 12:21:27.041964,4.0,taka moto,0,0,https://www.google.com/maps/contrib/105537031400121767790?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSURRM3ZhdzVRRRABGhZoeFo0ZVVKTGt6V2Z0eDJJbXJ5cS1B,,Hace un año,2020-03-23 12:21:33.837796,4.0,Maria Isabel Covarsi Rojas,6,0,https://www.google.com/maps/contrib/106103804287009794446?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUN3dmRPSUFREAEaFmVMbjhzNmhLaVpNX2lQQUgwV0Z1bEE,,Hace un año,2020-03-23 12:21:33.838794,5.0,Asi,0,0,https://www.google.com/maps/contrib/106001509793446470739?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUNRdFpMQ1VBEAEaFk1SLTZvNU9jRlVlWXI0d3lRX2JSVWc,Un gran museo. Recomendada su visita.,Hace un año,2020-03-23 12:21:33.839791,5.0,Julián Martínez,8,0,https://www.google.com/maps/contrib/101713903449597958964?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUNBc3YzakR3EAEaFlJiWWlkRm1XeENsR0RjYjY5V0I1NEE,Lugar Recomendado para cuando visiten la ciudad.,Hace un año,2020-03-23 12:21:33.840790,5.0,Nando Badajoz,0,0,https://www.google.com/maps/contrib/100439920136947201335?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSURnOV9Ed1BnEAEaFlBabWtodW1Td1Y1cFo3X190YkJCQ2c,,Hace 2 años,2020-03-23 12:21:33.841785,5.0,Angel Perez Muñoz,31,0,https://www.google.com/maps/contrib/107367327099313348961?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSURRb2RHbTRRRRABGhZyR2MzcUhZaTkzRUt6Y05WRVdPTGdB,,Hace 2 años,2020-03-23 12:21:33.842765,5.0,Cèsar GGonzalez,0,0,https://www.google.com/maps/contrib/106137074894383784108?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUNRbmJDYlNnEAEaFnFybFhFLVRLM2dtRDM0TEVaQUd4OWc,,Hace 2 años,2020-03-23 12:21:33.843761,4.0,Pedro Luis Menor Galán,0,0,https://www.google.com/maps/contrib/117147049054986460686?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUNnaEpuTDhnRRABGhZrS19lZTBjTThnUFZqTldaTDNTRFFR,,Hace 2 años,2020-03-23 12:21:33.844771,5.0,Juan Carlos Rodriguez Condés,5,0,https://www.google.com/maps/contrib/109116001089006722156?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUNRLWFYV3JnRRABGhZjbF9vUmszcW9zOXk0eHg1cUxjSFhR,,Hace 2 años,2020-03-23 12:21:33.845756,5.0,Gustavo Romano,0,0,https://www.google.com/maps/contrib/110120929755748559474?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSURBX295TG1RRRABGhZIN2N4RlRNcmNaLWY4bWR5M2Nnb19R,,Hace 2 años,2020-03-23 12:21:33.846754,4.0,Jorge Rozas,16,0,https://www.google.com/maps/contrib/115374587701006505675?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUNBaDlEMHd3RRABGhZlWE91RURIQVV1ekg2TkJHNW85WUdn,Interesante museo con una gran colección e arte contemporáneo.,Hace 2 años,2020-03-23 12:21:40.866816,4.0,Nieves Santano González,0,0,https://www.google.com/maps/contrib/111767283835489591952?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSURRc1BiWGRREAEaFmpsb0NDdjVTSGFYQVpodXVEbzJwYWc,"Siempre es de agradecer el hecho de tener un museo de arte (generalmente) moderno y que además sea de entrada gratuita. Recomiendo visitarlo de vez en cuando y dejarse sorprender por la exposición del momento. El edificio es una antigua cárcel, de ahí su particular forma. Los jardines que lo rodean también merecen ser visitados, especialmente en días soleados y de buen tiempo.",Hace 2 años,2020-03-23 12:21:40.867813,5.0,Juan J Brieva,0,0,https://www.google.com/maps/contrib/107071620922772195631?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUNRX01DTzVRRRABGhZhb3NDTlI2LVNaMHVvYW0xR1psdzZR,,Hace 2 años,2020-03-23 12:21:40.868810,5.0,bruno serra,0,0,https://www.google.com/maps/contrib/116793144538122014114?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUN3NktmdDhRRRABGhZjaklMYWF5UGxCbXRHRTRGdmFSX3h3,Fantástico lugar para visitar,Hace 2 años,2020-03-23 12:21:40.869807,5.0,Alcides Jolivet,22,0,https://www.google.com/maps/contrib/105893927555684556156?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUNRcXBIZXlRRRABGhZUZkJjcjZJQ0xLN2FQRF9DNWFUdlVn,,Hace 2 años,2020-03-23 12:21:40.870805,5.0,Jose Manuel,0,0,https://www.google.com/maps/contrib/103209985294225296923?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUNnNTZyby1BRRABGhZOM292N3lWRWNPUlpzbnV0NkZ1YVBn,Un lugar único!!!!,Hace 2 años,2020-03-23 12:21:40.871802,5.0,Teresa Leon Gonzalez,2,0,https://www.google.com/maps/contrib/100161182547754424356?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUNBazd6a1hBEAEaFlNKX25xSXhZc21LaG5jTlU2Y1dKNUE,"Lo mejor,  el edificio  Lo peor la rampa de entrada por la calle museo  El edificio por dentro es espectacular. Muy buena la obra de Eduardo Naranjo",Hace 2 años,2020-03-23 12:21:40.872799,4.0,Engracia Y Emilio,0,0,https://www.google.com/maps/contrib/113990149398729732882?hl=es-ES
ChdDSUhNMG9nS0VJQ0FnSUN3Z3BhNDlBRRABGhZ3Ym90YnA1NzExYmRrM21Obi1BeU9n,,Hace 2 años,2020-03-23 12:21:40.872799,5.0,Rafael Moreno,0,0,https://www.google.com/maps/contrib/108107056278983406275?hl=es-ES
ChZDSUhNMG9nS0VJQ0FnSUNRanRIcVNnEAEaFmdody1FczRRTFRLUEY4OTMzR1A2R3c,,Hace 2 años,2020-03-23 12:21:40.873797,5.0,Bel Rodríguez,0,0,https://www.google.com/maps/contrib/109152752681064895223?hl=es-ES
